seed,episode,step,aif_action,rand_action,aif_reward,rand_reward,q_pi,G
0,3,9,2,0,-0.01,-0.01,"[0.0024911  0.00249107 0.00248984 0.00249101 0.02225743 0.00176143
 0.00176123 0.0017608  0.00176141 0.01573841 0.00249009 0.00249083
 0.00249031 0.00249083 0.02225542 0.001761   0.00176129 0.00176128
 0.00176064 0.01573706 0.16444584 0.16447444 0.16441541 0.16447005
 0.2321918 ]","[-17.29124711 -17.29124844 -17.29130927 -17.29124958 -16.74294721
 -17.29126066 -17.29126854 -17.2913018  -17.29125942 -16.74295576
 -17.29129555 -17.29126388 -17.2912842  -17.29126405 -16.74296093
 -17.29128155 -17.29126725 -17.29126736 -17.2913084  -16.74296304
 -16.19219333 -16.19217777 -16.19221831 -16.1921791  -16.1054785 ]"
0,3,10,2,1,-0.01,-0.01,"[0.00248136 0.00248191 0.00248142 0.00248192 0.02224598 0.00175656
 0.00175395 0.00175644 0.00175656 0.01574446 0.00248062 0.0024858
 0.00248574 0.00248572 0.02227962 0.00175418 0.00175756 0.00175748
 0.00175743 0.01575261 0.16408988 0.16440295 0.16438555 0.16439727
 0.23278703]","[-19.31628591 -19.31626281 -19.31628248 -19.31626268 -18.76736757
 -19.31615432 -19.31637055 -19.3161576  -19.31615424 -18.76725953
 -19.31635931 -19.31603714 -19.31604463 -19.31604598 -18.76715562
 -19.31635773 -19.31606215 -19.31607241 -19.31606981 -18.76717883
 -18.2170963  -18.21680496 -18.21681533 -18.21681324 -18.12946061]"
0,3,11,0,1,-0.01,-0.01,"[0.00248035 0.00248081 0.00248033 0.00248081 0.02226987 0.00175463
 0.00175359 0.00175445 0.00175464 0.01575102 0.00248001 0.00248194
 0.00248199 0.00248197 0.02228016 0.00175376 0.00175495 0.00175496
 0.00175484 0.01575391 0.16418352 0.1642944  0.16427916 0.16429515
 0.23300876]","[-18.68279556 -18.68277719 -18.68279626 -18.68277707 -18.1336075
 -18.68275073 -18.68282489 -18.68275924 -18.68275066 -18.13358235
 -18.68282017 -18.68271461 -18.68271468 -18.68271561 -18.1335468
 -18.68281665 -18.68272603 -18.68272699 -18.68273152 -18.13355943
 -17.58349136 -17.58340146 -17.58340956 -17.5834036  -17.49571753]"
0,3,12,1,3,-0.01,-0.01,"[0.00248139 0.00248137 0.00247482 0.00248155 0.02229311 0.00175439
 0.00175437 0.00175008 0.00175451 0.01576184 0.00247583 0.00247628
 0.00247586 0.00247628 0.02224749 0.0017531  0.00175318 0.00175318
 0.00174988 0.01575102 0.16430688 0.16431415 0.16390952 0.16432473
 0.23324518]","[-19.40134787 -19.40134907 -19.401766   -19.40133475 -18.85203458
 -19.40137533 -19.40137226 -19.40176332 -19.40136304 -18.85206074
 -19.40166102 -19.40164253 -19.40165969 -19.40164264 -18.85232749
 -19.40149106 -19.40149032 -19.4014904  -19.40177485 -18.85217516
 -18.30201785 -18.30201927 -18.30240721 -18.30200722 -18.21414465]"
0,3,13,1,1,0.2,-0.01,"[0.00245437 0.00245852 0.00245657 0.00245854 0.02209709 0.00245459
 0.00245461 0.00245213 0.00245461 0.02206218 0.00245559 0.00245214
 0.00245538 0.00245558 0.02207112 0.00173681 0.00173477 0.00173681
 0.00173573 0.01561062 0.16273623 0.16254555 0.16260844 0.16273547
 0.23112653]","[-18.49461071 -18.49436342 -18.49446599 -18.49435922 -17.94498026
 -18.49457393 -18.49457312 -18.49471168 -18.49457084 -17.94518636
 -18.49451943 -18.49472103 -18.49452515 -18.49451984 -17.94513211
 -18.4945003  -18.49466631 -18.4945008  -18.49457739 -17.94511363
 -17.39511131 -17.39527481 -17.39521412 -17.39511106 -17.30712773]"
0,3,14,4,4,0.5,-0.01,"[2.69451419e-04 8.67798090e-04 8.61086246e-04 8.67450287e-04
 7.80235387e-03 2.38271710e-04 2.38283391e-04 2.31733897e-04
 2.38158513e-04 2.14231070e-03 3.11662070e-03 7.36404381e-04
 3.09781643e-03 3.11222110e-03 2.79801621e-02 2.10056846e-03
 5.08580384e-04 2.09783225e-03 2.07474566e-03 1.88623250e-02
 1.98570265e-01 4.81335676e-02 1.95892894e-01 1.98238398e-01
 2.81720701e-01]","[-18.85785456 -18.56840297 -18.56935392 -18.5684295  -18.01896072
 -18.85566961 -18.85566195 -18.86120861 -18.85570449 -18.30622504
 -18.30138051 -18.66044603 -18.30223242 -18.30170627 -17.7522774
 -18.31464819 -18.66768883 -18.31494782 -18.31651815 -17.76549555
 -17.21361015 -17.56635649 -17.21579086 -17.21392271 -17.12587534]"
0,3,15,4,4,-0.01,-0.01,"[0.00309518 0.00473723 0.00471003 0.00473205 0.01184111 0.01214528
 0.00673005 0.01194052 0.01212847 0.03036279 0.00895279 0.00794918
 0.00931517 0.00934551 0.02335983 0.00599709 0.00537229 0.00623111
 0.00619981 0.01557499 0.17171018 0.15381049 0.17753793 0.17821924
 0.11800167]","[-18.80384881 -18.7035788  -18.70423296 -18.70372348 -18.46824534
 -18.58308347 -18.7251639  -18.5859548  -18.58326626 -18.34772133
 -18.64646078 -18.67310104 -18.63677256 -18.6366754  -18.40134423
 -18.65783618 -18.68254392 -18.64917165 -18.64942716 -18.41384371
 -17.90441506 -17.92912841 -17.89610281 -17.89589538 -17.99763018]"
0,3,16,2,3,0.2,-0.01,"[0.00608925 0.0062882  0.00627772 0.00628609 0.01365375 0.009097
 0.00870337 0.00906406 0.00909276 0.01975375 0.00903994 0.0089077
 0.00904223 0.00905749 0.01966707 0.00635434 0.00627596 0.00636514
 0.00635227 0.01382103 0.17439456 0.17223601 0.17440533 0.1746343
 0.11514067]","[-18.82733263 -18.82091659 -18.82110983 -18.82095548 -18.61886573
 -18.81588455 -18.82505144 -18.81639346 -18.81594031 -18.61382046
 -18.81750894 -18.82034096 -18.817381   -18.81720219 -18.61514815
 -18.81878065 -18.82116322 -18.81851911 -18.81873076 -18.61646494
 -18.09243176 -18.0948192  -18.09234038 -18.09220732 -18.19494287]"
0,3,17,3,3,-0.01,-0.01,"[0.00387066 0.00388977 0.00388701 0.00388979 0.01605455 0.00551396
 0.00548024 0.00550659 0.005514   0.02275798 0.00551036 0.00549407
 0.00551252 0.00551229 0.02275149 0.00389515 0.00388621 0.00389639
 0.00389453 0.01608185 0.17950933 0.17909678 0.17943532 0.17957094
 0.12958823]","[-19.19888457 -19.19806949 -19.19815537 -19.19806893 -18.83783718
 -19.19759617 -19.19865623 -19.19777465 -19.19759526 -18.83736607
 -19.19773235 -19.19821368 -19.19768047 -19.19768711 -18.83745269
 -19.19784538 -19.19821397 -19.19780636 -19.19785564 -18.83757405
 -18.38140962 -18.38177839 -18.38145623 -18.38136778 -18.4607712 ]"
0,3,18,1,2,-0.01,-0.01,"[0.00397795 0.00398361 0.0039837  0.00397656 0.01833068 0.00563851
 0.0056293  0.00563864 0.00562557 0.02594578 0.00564383 0.00563965
 0.00563005 0.00564466 0.02597388 0.00562966 0.00562322 0.0056304
 0.00563056 0.0259084  0.17202185 0.17189655 0.17204627 0.17173209
 0.13261863]","[-19.2502576  -19.25006087 -19.25005764 -19.25032191 -18.86519804
 -19.24990855 -19.25014497 -19.24990487 -19.25025148 -18.8650456
 -19.24978756 -19.24988713 -19.25016826 -19.24977264 -18.86491103
 -19.25012982 -19.25029411 -19.2501154  -19.25011145 -18.86525288
 -18.45178853 -18.45188741 -18.4517728  -18.45204037 -18.51551866]"
0,3,19,1,4,-0.01,-0.01,"[0.00438496 0.00441852 0.00144463 0.00431009 0.02093723 0.00658407
 0.0065862  0.00209252 0.00635887 0.03119782 0.00135736 0.00131319
 0.00133146 0.00135717 0.00642952 0.01545772 0.01502617 0.01545578
 0.00397842 0.07322991 0.19070031 0.18800255 0.06237229 0.18592607
 0.14974716]","[-18.62199289 -18.62107912 -18.89712539 -18.62622252 -18.23011232
 -18.60711232 -18.60704195 -18.89012387 -18.61439153 -18.21615137
 -18.93628771 -18.94287732 -18.93995401 -18.93631051 -18.54539732
 -18.37900219 -18.38423571 -18.37902284 -18.71624745 -17.98807626
 -17.82450704 -17.82673471 -18.10044558 -17.82973751 -17.88415251]"
0,3,20,0,1,-0.01,-0.01,"[0.00405536 0.00406106 0.0037628  0.00404171 0.01941797 0.00577619
 0.00577666 0.00531143 0.00573405 0.02761867 0.00551471 0.00547081
 0.00548558 0.00551452 0.02636717 0.00601303 0.00598282 0.0060128
 0.00539044 0.02875025 0.17286778 0.17239993 0.16013955 0.17201772
 0.13651698]","[-19.24279321 -19.24269782 -19.25920229 -19.24349925 -18.84998538
 -19.24117793 -19.24116352 -19.25935425 -19.2424546  -18.8484674
 -19.25051343 -19.25189511 -19.25139172 -19.25051831 -18.85781019
 -19.23236644 -19.23307565 -19.23237161 -19.25650575 -18.83965961
 -18.44960913 -18.4499217  -18.46614484 -18.45043322 -18.50808763]"
0,3,21,4,3,-0.01,-0.01,"[0.00558809 0.00558795 0.0055239  0.0055766  0.02682621 0.00563478
 0.00558437 0.0055841  0.00562844 0.02705087 0.00553086 0.00557977
 0.00557213 0.00557979 0.02678699 0.00559477 0.00563737 0.00563734
 0.00556621 0.02706329 0.16707826 0.16812346 0.16664161 0.16794055
 0.1330823 ]","[-19.26180587 -19.26180922 -19.26391887 -19.26211042 -18.86835158
 -19.26052515 -19.26210454 -19.26213134 -19.26066586 -18.86706896
 -19.26364021 -19.26208963 -19.2622727  -19.26208872 -18.86863163
 -19.2616013  -19.26030921 -19.26031001 -19.26265709 -18.86685293
 -18.47035809 -18.46930531 -18.4708848  -18.46944557 -18.52732563]"
0,3,22,0,0,-0.01,-0.01,"[0.00765039 0.01687205 0.01617485 0.01666162 0.0478224  0.00668721
 0.00656613 0.00632251 0.00657729 0.01895395 0.00977296 0.00527968
 0.01000769 0.01009354 0.02860912 0.00982371 0.00544717 0.01012121
 0.00973425 0.0286875  0.16614213 0.09301312 0.16565627 0.16896425
 0.12835899]","[-18.83732196 -18.64486423 -18.65314613 -18.64683117 -18.37897245
 -18.86228323 -18.86566647 -18.87394256 -18.86533743 -18.59639601
 -18.76154608 -18.91115063 -18.75621444 -18.75504204 -18.48915175
 -18.76073498 -18.90392843 -18.75478175 -18.76242841 -18.4888922
 -18.08982273 -18.23045932 -18.09004151 -18.08599353 -18.15507691]"
0,3,23,4,3,-0.01,-0.01,"[0.00558997 0.0055898  0.00553175 0.00556397 0.02649487 0.00399275
 0.00386126 0.00397647 0.00398475 0.01892529 0.00545855 0.00577851
 0.00576049 0.0057776  0.02738524 0.00549759 0.00579508 0.00579412
 0.0057561  0.02746358 0.16421221 0.1723731  0.17161244 0.17202311
 0.13580143]","[-19.22731538 -19.22731981 -19.2292044  -19.22808076 -18.83624703
 -19.2263094  -19.23312325 -19.22692762 -19.22656898 -18.83523482
 -19.23300703 -19.22104432 -19.22147804 -19.22107235 -18.82999792
 -19.23166547 -19.22065041 -19.22067965 -19.22174617 -18.82960474
 -18.43982089 -18.42969365 -18.4303516  -18.42993729 -18.48867448]"
0,3,24,3,4,0.2,-0.01,"[0.00838409 0.00902419 0.00887142 0.00892489 0.0254101  0.00594088
 0.00474848 0.00590438 0.00592282 0.01672759 0.00750987 0.00973096
 0.00977678 0.0098362  0.02769623 0.00755306 0.00977203 0.00986574
 0.00975588 0.0277798  0.13243393 0.16947245 0.16977834 0.17035961
 0.12882028]","[-17.63137729 -17.61563936 -17.61873846 -17.6175281  -17.35113386
 -17.61979243 -17.67092507 -17.62061826 -17.62004027 -17.35529617
 -17.65008219 -17.5897155  -17.5883572  -17.58760136 -17.32309891
 -17.64901131 -17.58900549 -17.58718557 -17.58894439 -17.32267954
 -16.96964361 -16.91217696 -16.91147716 -16.91083928 -16.98077597]"
0,3,25,2,4,-0.01,-0.01,"[0.00570595 0.00576187 0.00576202 0.005736   0.02712118 0.0040801
 0.0040002  0.00408017 0.00407136 0.01920476 0.00402555 0.00410619
 0.00410341 0.0041091  0.01934144 0.00568918 0.00581856 0.00582404
 0.00582433 0.02741412 0.17034406 0.17376164 0.17389687 0.17350933
 0.13670856]","[-19.20860453 -19.20684971 -19.20684629 -19.2075628  -18.81713812
 -19.20690837 -19.21069918 -19.20690615 -19.2072012  -18.81720112
 -19.20960412 -19.2056722  -19.20574757 -19.2055905  -18.81588076
 -19.20955422 -19.20508323 -19.20495498 -19.20494727 -18.81524096
 -18.41699629 -18.41305961 -18.41297047 -18.41326176 -18.47240543]"
0,3,26,1,3,-0.01,-0.01,"[0.00606644 0.00614471 0.00441315 0.00614161 0.02929829 0.00411899
 0.00405087 0.00308338 0.00411736 0.01963959 0.00510609 0.00531473
 0.00532966 0.00532926 0.02540921 0.00751658 0.00763928 0.00766412
 0.00512632 0.03654227 0.17477596 0.17696196 0.13275384 0.17731405
 0.14014228]","[-19.14692666 -19.144771   -19.22192657 -19.14487662 -18.75255918
 -19.15630587 -19.15916693 -19.22375347 -19.15638885 -18.76409359
 -19.19632907 -19.18801979 -19.18753032 -19.1875426  -18.79533927
 -19.10331342 -19.10030352 -19.09974729 -19.19472014 -18.70753937
 -18.36350328 -18.36130527 -18.42837073 -18.36100271 -18.41933351]"
0,3,27,4,0,-0.01,0.2,"[0.00563848 0.00569497 0.00566138 0.00544864 0.02730268 0.00564963
 0.00564997 0.00559918 0.00538027 0.02708544 0.0057833  0.00572522
 0.00543023 0.0057831  0.02772545 0.00552016 0.00546247 0.00552019
 0.00548149 0.02646484 0.16933212 0.16819887 0.16836863 0.16204087
 0.13405243]","[-19.25118328 -19.24947402 -19.25046093 -19.25864129 -18.85625095
 -19.25052712 -19.2505172  -19.2521105  -19.26071391 -18.85730278
 -19.24559675 -19.24731846 -19.25900651 -19.24560341 -18.85237829
 -19.25497067 -19.25682847 -19.25496958 -19.25617873 -18.86174563
 -18.45889315 -18.45998378 -18.45984915 -18.46803076 -18.51690605]"
0,3,28,1,3,-0.01,0.2,"[0.00661799 0.00686409 0.00655382 0.00596621 0.01946906 0.01750221
 0.00807203 0.01677415 0.01584553 0.04964609 0.00577548 0.01019853
 0.0098373  0.01075853 0.03051687 0.00526915 0.01010821 0.01063503
 0.0102799  0.0301672  0.09408578 0.16407205 0.16627063 0.16007827
 0.1286359 ]","[-18.72285029 -18.71565265 -18.72503504 -18.74682404 -18.4496196
 -18.49493068 -18.68314564 -18.50320855 -18.51675085 -18.22888089
 -18.74918809 -18.61051825 -18.61916154 -18.59945565 -18.33340928
 -18.77223198 -18.61334897 -18.60286697 -18.60935411 -18.33681558
 -18.08716394 -17.95192339 -17.94868133 -17.95753948 -18.01410269]"
0,3,29,1,2,-0.01,-0.01,"[0.00385357 0.00398598 0.00396772 0.00396276 0.01888005 0.00560515
 0.0056054  0.00555193 0.00549811 0.02655079 0.00582387 0.00550932
 0.0057665  0.00582271 0.02758166 0.00580512 0.00543839 0.00580405
 0.00576456 0.02749357 0.17249936 0.16430195 0.17166281 0.17133382
 0.13593086]","[-18.49147954 -18.48463162 -18.48534399 -18.48557616 -18.09368857
 -18.48464742 -18.48464082 -18.48634505 -18.48835129 -18.0936911
 -18.47738273 -18.48898489 -18.47911111 -18.47741808 -18.08645912
 -18.4779036  -18.49167024 -18.4779365  -18.47904685 -18.08697524
 -17.68749328 -17.69762526 -17.68823034 -17.68860298 -17.74642884]"
0,3,30,1,2,-0.01,-0.01,"[0.00391284 0.00399564 0.0039711  0.00396839 0.0190979  0.00563954
 0.00563978 0.0055749  0.00553841 0.02695462 0.00577604 0.00556753
 0.00571393 0.0057752  0.02760328 0.00576195 0.00551886 0.00576116
 0.00570893 0.02753644 0.17168762 0.1665976  0.17056411 0.17038371
 0.13575049]","[-17.31555806 -17.3114944  -17.31251827 -17.31264695 -16.91882528
 -17.31095428 -17.310948   -17.31305532 -17.31441354 -16.91829099
 -17.30656268 -17.31398922 -17.30848319 -17.30658754 -16.91392191
 -17.30699204 -17.31580764 -17.30701539 -17.30859386 -16.91434745
 -16.51639683 -16.5224125  -16.51748038 -16.51768793 -16.57464666]"
0,3,31,1,1,-0.01,-0.01,"[0.00399471 0.00401382 0.00400445 0.004004   0.01926466 0.00567112
 0.00567124 0.00564752 0.00563963 0.02721902 0.00570324 0.00565256
 0.00568212 0.005703   0.02737211 0.00570012 0.00564199 0.0056999
 0.00568048 0.02735718 0.17042904 0.16927428 0.17000899 0.16997947
 0.13498536]","[-17.18707155 -17.1862829  -17.18663086 -17.18664922 -16.79285412
 -17.18620847 -17.18620569 -17.18688658 -17.18714763 -16.79278003
 -17.18528412 -17.18685241 -17.18586541 -17.18529009 -16.791861
 -17.18537111 -17.1872015  -17.1853768  -17.1859071  -16.79194813
 -16.39395046 -16.39511762 -16.39431525 -16.39434467 -16.45186834]"
0,3,32,1,1,-0.01,0.2,"[0.00400979 0.00401551 0.0040116  0.00401151 0.01931448 0.00567704
 0.00567712 0.0056675  0.00566553 0.02730648 0.00568621 0.00567031
 0.00567777 0.00568612 0.02735022 0.00568542 0.0056677  0.00568534
 0.00567729 0.02734643 0.17009388 0.16975113 0.16991981 0.16991369
 0.13483212]","[-17.61161565 -17.6114149  -17.61154454 -17.61154775 -17.21760226
 -17.61138921 -17.61138759 -17.61163327 -17.6116915  -17.2175759
 -17.61115497 -17.61158293 -17.61136228 -17.61115677 -17.21734299
 -17.61117509 -17.61165986 -17.61117683 -17.61137415 -17.21736306
 -16.81965684 -16.81995391 -16.81979226 -16.81979755 -16.87741983]"
0,3,33,4,1,-0.01,0.2,"[0.00401272 0.00401519 0.00401309 0.00401305 0.01933617 0.00567757
 0.00567763 0.00567252 0.00567186 0.02734252 0.00568127 0.00567411
 0.00567679 0.00568123 0.02736018 0.00568101 0.00567325 0.00568097
 0.00567662 0.02735893 0.1699853  0.16984098 0.16989295 0.16989084
 0.13481326]","[-17.78637487 -17.78629876 -17.78636249 -17.78636419 -17.39227782
 -17.78628596 -17.78628473 -17.78640401 -17.78642193 -17.39225813
 -17.78620028 -17.78637315 -17.78630143 -17.78620105 -17.39217308
 -17.78620633 -17.78639628 -17.78620708 -17.78630527 -17.3921791
 -16.99470323 -16.9948112  -16.9947681  -16.99476993 -17.05237302]"
0,3,34,3,2,-0.01,0.2,"[0.00641073 0.00644667 0.00644593 0.0064459  0.01832874 0.00908976
 0.00908439 0.00908533 0.00908529 0.02584305 0.00914522 0.00907211
 0.0091413  0.00914341 0.02599593 0.00914504 0.00907197 0.00914327
 0.0091412  0.02599551 0.16186416 0.16065668 0.16181866 0.16181812
 0.12258161]","[-18.96716095 -18.966205   -18.96620476 -18.96620487 -18.69968663
 -18.96659463 -18.96666538 -18.96665071 -18.96665116 -18.70007973
 -18.9656263  -18.96706371 -18.96568357 -18.96567292 -18.69915479
 -18.96562843 -18.96706549 -18.96567481 -18.96568494 -18.69915674
 -18.28461903 -18.28595776 -18.28465537 -18.28465576 -18.35378521]"
0,3,35,3,2,-0.01,0.2,"[0.00408207 0.00408802 0.00408803 0.00408722 0.01940894 0.00577738
 0.00577513 0.0057774  0.00577517 0.02742959 0.00408998 0.00408294
 0.00408945 0.00408996 0.01941817 0.00578448 0.00577324 0.00578451
 0.00578461 0.02746344 0.17283533 0.17253703 0.17283604 0.17280166
 0.13634021]","[-19.25534948 -19.25514022 -19.25514008 -19.25515874 -18.86373913
 -19.25522013 -19.25526583 -19.25521992 -19.25526382 -18.86381936
 -19.25506515 -19.25532715 -19.25507914 -19.25506965 -18.86366838
 -19.25503964 -19.25533729 -19.25504357 -19.25504132 -18.86364246
 -18.46309412 -18.46335691 -18.46309772 -18.46311571 -18.52182427]"
0,3,36,2,4,-0.01,-0.01,"[0.00406672 0.0040794  0.00407942 0.0040758  0.01951717 0.00576572
 0.00575786 0.00576577 0.00575685 0.02758519 0.00408265 0.00406943
 0.0040805  0.00408304 0.01953458 0.00577433 0.00575171 0.00577511
 0.00577522 0.02763    0.17274789 0.17218706 0.17276912 0.17260969
 0.13667976]","[-19.26242136 -19.26193339 -19.26193274 -19.26204665 -18.86908468
 -19.26198268 -19.26217448 -19.26198173 -19.26219923 -18.86913334
 -19.26180449 -19.26233973 -19.26187208 -19.26179955 -18.86895112
 -19.2617315  -19.26238644 -19.26172029 -19.26171795 -18.868872
 -18.46997021 -18.47050649 -18.46996212 -18.47007819 -18.52810863]"
0,3,37,4,1,-0.01,0.2,"[0.00406163 0.00406222 0.00379721 0.00406187 0.01950931 0.00577281
 0.00577318 0.00536884 0.00577218 0.02772456 0.00551457 0.00549645
 0.0055156  0.00551551 0.02648908 0.00598752 0.00598961 0.00598876
 0.00543256 0.0287616  0.17206816 0.17205413 0.16085791 0.17208049
 0.13634422]","[-19.24706849 -19.2471813  -19.2616697  -19.24719798 -18.85364068
 -19.24609009 -19.2459778  -19.26166731 -19.24611115 -18.85255021
 -19.25489779 -19.25543346 -19.25487843 -19.25488043 -18.8613377
 -19.23810832 -19.23790147 -19.23808804 -19.25946933 -18.84454855
 -18.45536459 -18.45527046 -18.46984352 -18.45536683 -18.51321606]"
0,3,38,1,4,-0.01,-0.01,"[0.00657427 0.00658029 0.00654522 0.00581251 0.01867704 0.00937827
 0.00937555 0.00931051 0.00823541 0.02661881 0.01006559 0.01004652
 0.00844102 0.01006994 0.02858159 0.00875405 0.00871494 0.00875776
 0.00871297 0.02485729 0.1652471  0.16512042 0.16440986 0.14600176
 0.12511131]","[-18.99763186 -18.99767629 -18.99860146 -19.02535937 -18.73150361
 -18.99598766 -18.9958716  -18.99725821 -19.02497248 -18.72981321
 -18.98022515 -18.98037734 -19.02025801 -18.98017329 -18.71400251
 -19.0111438  -19.01188862 -19.01109331 -19.01193815 -18.74492136
 -18.31601559 -18.31600097 -18.31691103 -18.34367162 -18.38526632]"
0,3,39,0,2,-0.01,0.2,"[0.00403917 0.00404005 0.00403452 0.00399138 0.01914723 0.00571732
 0.00571751 0.00570636 0.00564259 0.02709636 0.00574547 0.00574054
 0.00564605 0.00574543 0.02722964 0.00566756 0.00566082 0.00566752
 0.00565773 0.02686044 0.17075319 0.17067976 0.17051499 0.16869076
 0.13460763]","[-19.25882735 -19.25882271 -19.25901807 -19.26108996 -18.86776281
 -19.25864329 -19.25863833 -19.25892648 -19.26110785 -18.86758359
 -19.25763231 -19.25772203 -19.26099888 -19.25763304 -18.86657305
 -19.26010166 -19.26026113 -19.2601024  -19.26035535 -18.86904197
 -18.46675118 -18.46678223 -18.46694943 -18.46902188 -18.5256134 ]"
0,3,40,0,3,-0.01,-0.01,"[0.00560352 0.00560343 0.00559857 0.00558635 0.02678787 0.00561891
 0.00560254 0.00561594 0.00560495 0.02686203 0.00560364 0.00561758
 0.00559775 0.00561751 0.02685526 0.00558829 0.00560299 0.00560294
 0.00559904 0.02678567 0.16745415 0.16779564 0.16770811 0.16738226
 0.13270505]","[-19.26305247 -19.26305454 -19.26316877 -19.26353795 -18.87034947
 -19.26267755 -19.26313028 -19.26273801 -19.26305962 -18.86997134
 -19.2630449  -19.26267261 -19.2632427  -19.26267421 -18.86996862
 -19.26347994 -19.2630778  -19.26307888 -19.26316548 -18.87037291
 -18.47141287 -18.47111044 -18.47117217 -18.47149208 -18.52931753]"
0,3,41,4,2,-0.01,0.2,"[0.00132376 0.00132366 0.00129751 0.00126253 0.00635846 0.00223999
 0.00089865 0.00222533 0.00220496 0.01076288 0.00227188 0.00734052
 0.00707457 0.00732863 0.03521047 0.00223565 0.00738293 0.00737162
 0.00727114 0.03541641 0.06582567 0.20894407 0.20697828 0.20415445
 0.16529597]","[-18.88946436 -18.88947763 -18.8933084  -18.89929069 -18.49589572
 -18.75476383 -18.97874804 -18.75555278 -18.75735324 -18.36112839
 -18.82315652 -18.53329888 -18.54050582 -18.53366233 -18.14004129
 -18.82578678 -18.5305378  -18.53088284 -18.53311625 -18.13726619
 -18.03997837 -17.75447627 -17.75583678 -17.75865584 -17.81266972]"
0,3,42,4,2,-0.01,0.2,"[0.00745133 0.01109015 0.01094326 0.01085515 0.03147758 0.00552452
 0.00410594 0.00549553 0.00547431 0.01568026 0.00848551 0.00943438
 0.00956494 0.00972637 0.02760649 0.00847231 0.00942784 0.00972845
 0.00963769 0.02761245 0.14630341 0.16123707 0.16499388 0.16424165
 0.12542953]","[-18.95179157 -18.85781926 -18.85999252 -18.86166233 -18.59164367
 -18.92949947 -18.9980857  -18.93012095 -18.93088859 -18.6633271
 -18.91480293 -18.891273   -18.88732113 -18.88447902 -18.61830538
 -18.91505355 -18.89134477 -18.88431161 -18.88563544 -18.61813761
 -18.23970686 -18.21811202 -18.21238763 -18.21327732 -18.28133803]"
0,3,43,2,0,-0.01,-0.01,"[0.00889467 0.00918983 0.00915863 0.00915003 0.02564947 0.00638798
 0.00622894 0.00637729 0.00637449 0.01782926 0.00904755 0.00916675
 0.00915162 0.00918395 0.02563304 0.00903813 0.00915965 0.0091768
 0.009152   0.02561312 0.16072791 0.16251242 0.16251077 0.16242305
 0.12226267]","[-19.02296643 -19.01638364 -19.016869   -19.01703261 -18.75378162
 -19.02010692 -19.02501744 -19.02031226 -19.02038491 -18.75750576
 -19.01965952 -19.01717633 -19.01738306 -19.01688212 -18.75428012
 -19.01981064 -19.01727495 -19.01697824 -19.0173368  -18.75437615
 -18.33708814 -18.33500019 -18.33493455 -18.33502235 -18.4056869 ]"
0,3,44,0,2,-0.01,-0.01,"[0.0057793  0.00581005 0.00579988 0.00581012 0.02714021 0.00409893
 0.00408058 0.00409511 0.00409896 0.01914726 0.0057883  0.00580592
 0.00580814 0.00580797 0.02713063 0.00409413 0.0041035  0.00410476
 0.00410203 0.01917477 0.172807   0.17320065 0.17308658 0.17326223
 0.13586301]","[-19.15608078 -19.15518245 -19.15542539 -19.15518113 -18.76699783
 -19.15563087 -19.15636289 -19.15574853 -19.15563004 -18.76744439
 -19.15579684 -19.15530187 -19.15525284 -19.15525694 -18.76707078
 -19.15582516 -19.15545751 -19.15542213 -19.15549588 -18.76723202
 -18.36338408 -18.36302045 -18.36310214 -18.36297735 -18.42295867]"
0,3,45,4,4,-0.01,-0.01,"[0.00653275 0.0065311  0.00395487 0.00659726 0.03104251 0.00443133
 0.00441655 0.00276076 0.00447494 0.02106232 0.00500218 0.00513551
 0.00507308 0.00513495 0.02440588 0.00330552 0.00332703 0.00332677
 0.0023195  0.0158121  0.18782207 0.18925771 0.11790347 0.1910452
 0.14932464]","[-18.28332947 -18.28338133 -18.40304435 -18.28084361 -17.89176734
 -18.29239311 -18.29255873 -18.40527439 -18.28999594 -17.90077821
 -18.36167246 -18.35653458 -18.35874704 -18.35655248 -17.96494492
 -18.34797887 -18.34718843 -18.34720079 -18.43203591 -17.95558908
 -17.49931119 -17.49833222 -17.61119851 -17.49600053 -17.55701251]"
0,3,46,1,2,-0.01,-0.01,"[0.00935325 0.0093828  0.00901512 0.00938932 0.02646574 0.00659509
 0.00655374 0.00637813 0.00659973 0.01860248 0.00908351 0.00918367
 0.00916584 0.00919015 0.02592206 0.00649644 0.00653539 0.00653865
 0.0063729  0.01844326 0.16532888 0.16633697 0.16092119 0.1665449
 0.1256008 ]","[-18.99485593 -18.99442224 -19.00257513 -18.99422291 -18.7295514
 -18.99580134 -18.9967947  -19.00258524 -18.99562056 -18.730931
 -19.00038326 -18.99836424 -18.99865474 -18.99827652 -18.73340814
 -18.99876842 -18.99774973 -18.99769264 -19.00273325 -18.7328227
 -18.3139959  -18.3129697  -18.31971695 -18.31272351 -18.38280596]"
